episode_id,timestamp,mode,contact_occurred,touchdown_time_seconds,landing_velocity_fps,fuel_remaining_units,reward,turns,min_altitude,max_speed,policy_params_json
744,1774700402.7357767,live,True,24.0988,20.4939,0.0,-20.4939,23,2.0,75.0,"{""burn_large"": 10.835300262436848, ""burn_max"": 14.0, ""burn_medium"": 10.966908024306283, ""burn_small"": 4.0, ""target_v_final"": 3.341988265686126, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
745,1774700407.3909411,live,True,23.5214,17.6068,0.0,-17.6068,22,8.5,75.0,"{""burn_large"": 10.210741265684938, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.375194020734061, ""target_v_high"": 70.0, ""target_v_low"": 15.231221576590519, ""target_v_mid"": 32.29396490883102, ""target_v_mid_high"": 45.0}"
746,1774700412.2006388,live,True,24.7749,23.8747,0.0,-23.8747,22,17.0,75.0,"{""burn_large"": 11.054874630598963, ""burn_max"": 16.260948508365345, ""burn_medium"": 9.548760923933834, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 33.10442526686131, ""target_v_mid_high"": 45.0}"
747,1774700416.7202919,live,True,22.4375,16.0,1.0,-16.0,23,7.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 7.202651283044221, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
748,1774700421.4670959,live,True,24.2895,21.4476,0.0,-21.4476,23,6.0,75.0,"{""burn_large"": 9.377228067785973, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 3.104217308037941, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 29.749881783268428, ""target_v_mid_high"": 45.0}"
749,1774700426.193333,live,True,23.9497,19.7484,0.0,-19.7484,23,16.5,75.0,"{""burn_large"": 9.039228115538076, ""burn_max"": 14.0, ""burn_medium"": 5.748663712465499, ""burn_small"": 4.0, ""target_v_final"": 4.532838229754215, ""target_v_high"": 70.0, ""target_v_low"": 15.67639490827255, ""target_v_mid"": 30.66253611090035, ""target_v_mid_high"": 45.0}"
750,1774700430.8266804,live,True,23.8987,19.4936,0.0,-19.4936,23,15.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 16.55854530487068, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 4.2100174427574855, ""target_v_high"": 70.0, ""target_v_low"": 14.632881397217197, ""target_v_mid"": 29.79283276591362, ""target_v_mid_high"": 45.0}"
751,1774700435.5580578,live,True,24.5607,22.8035,0.0,-22.8035,23,12.0,75.0,"{""burn_large"": 9.396996138684292, ""burn_max"": 14.0, ""burn_medium"": 8.048760739533105, ""burn_small"": 4.0, ""target_v_final"": 8.458581131037768, ""target_v_high"": 70.0, ""target_v_low"": 11.82197099099327, ""target_v_mid"": 33.48585409914061, ""target_v_mid_high"": 45.0}"
752,1774700440.353002,live,True,24.7749,23.8747,0.0,-23.8747,23,17.0,75.0,"{""burn_large"": 13.697234174744368, ""burn_max"": 14.0, ""burn_medium"": 5.537896130491924, ""burn_small"": 4.0, ""target_v_final"": 5.3531719805266444, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 28.466982576580662, ""target_v_mid_high"": 45.0}"
753,1774700444.9896474,live,True,23.7947,18.9737,0.0,-18.9737,23,13.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.967497427310125, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 7.208501558006639, ""target_v_high"": 70.0, ""target_v_low"": 15.049998757740992, ""target_v_mid"": 30.358459532265883, ""target_v_mid_high"": 45.0}"
754,1774700449.8417463,live,True,24.5607,22.8035,0.0,-22.8035,22,12.0,75.0,"{""burn_large"": 15.231327064443844, ""burn_max"": 14.0, ""burn_medium"": 9.960988083616703, ""burn_small"": 4.0, ""target_v_final"": 4.434313465702709, ""target_v_high"": 70.0, ""target_v_low"": 16.555329240369872, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
755,1774700454.5981328,live,True,23.5214,17.6068,0.0,-17.6068,22,8.5,75.0,"{""burn_large"": 12.72328230894584, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 6.4170683107654884, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
756,1774700459.40816,live,True,24.2895,21.4476,0.0,-21.4476,23,6.0,75.0,"{""burn_large"": 11.55213154728606, ""burn_max"": 14.482139746557783, ""burn_medium"": 7.459706351094024, ""burn_small"": 4.0, ""target_v_final"": 7.5045298120235735, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 32.566796200543415, ""target_v_mid_high"": 45.0}"
757,1774700464.138887,live,True,23.9497,19.7484,0.0,-19.7484,23,16.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 7.8194944352052715, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 31.570077236066567, ""target_v_mid_high"": 45.0}"
758,1774700468.92163,live,True,23.5777,17.8885,0.0,-17.8885,23,9.5,75.0,"{""burn_large"": 11.764488070987946, ""burn_max"": 22.65494285559666, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 5.3692297481817, ""target_v_high"": 70.0, ""target_v_low"": 15.40405269585524, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
759,1774700473.6790936,live,True,24.6904,23.4521,0.0,-23.4521,22,15.0,75.0,"{""burn_large"": 13.895998774055023, ""burn_max"": 16.67695130952316, ""burn_medium"": 11.204457868501333, ""burn_small"": 4.0, ""target_v_final"": 4.801559691673409, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 33.72268504572371, ""target_v_mid_high"": 45.0}"
760,1774700478.3184924,live,True,23.8471,19.2354,0.0,-19.2354,22,14.5,75.0,"{""burn_large"": 11.69712176942556, ""burn_max"": 14.0, ""burn_medium"": 6.30920696401048, ""burn_small"": 4.0, ""target_v_final"": 3.5272266999110915, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 32.70936138685509, ""target_v_mid_high"": 45.0}"
761,1774700482.8380582,live,True,22.1886,15.8114,0.0,-15.8114,23,3.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 6.007662288401266, ""burn_small"": 4.0, ""target_v_final"": 7.602557528156826, ""target_v_high"": 70.0, ""target_v_low"": 17.73396139478246, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
762,1774700487.6972978,live,True,24.0,20.0,0.0,-20.0,23,17.5,75.0,"{""burn_large"": 10.453541960807316, ""burn_max"": 15.972489581391075, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 14.966313290695412, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
763,1774700492.4925425,live,True,24.5166,22.5832,0.0,-22.5832,21,11.0,75.0,"{""burn_large"": 14.13137751247493, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 17.253698536881892, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
764,1774700497.3116653,live,True,24.1473,20.7364,0.0,-20.7364,23,3.0,75.0,"{""burn_large"": 11.29528069472251, ""burn_max"": 15.939768512436853, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 6.604592457635837, ""target_v_high"": 70.0, ""target_v_low"": 14.255834269907151, ""target_v_mid"": 33.62116676985416, ""target_v_mid_high"": 45.0}"
765,1774700502.1430469,live,True,24.899,24.4949,0.0,-24.4949,22,20.0,75.0,"{""burn_large"": 16.25827790768373, ""burn_max"": 17.19511282982488, ""burn_medium"": 5.007902691940907, ""burn_small"": 4.0, ""target_v_final"": 4.194023919709376, ""target_v_high"": 70.0, ""target_v_low"": 10.971240997708536, ""target_v_mid"": 32.78230928767907, ""target_v_mid_high"": 45.0}"
766,1774700506.5589077,live,True,21.9706,17.0,7.0,-17.0,22,16.5,75.0,"{""burn_large"": 9.852225476820722, ""burn_max"": 16.22987166477894, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 9.89771958991853, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 33.410175807261, ""target_v_mid_high"": 45.0}"
767,1774700511.3876069,live,True,23.5777,17.8885,0.0,-17.8885,23,9.5,75.0,"{""burn_large"": 11.234655213152973, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 5.533773716458391, ""target_v_high"": 70.0, ""target_v_low"": 17.815760249744496, ""target_v_mid"": 32.48609189246578, ""target_v_mid_high"": 45.0}"
768,1774700516.1172526,live,True,23.3148,17.9444,0.0,-17.9444,24,5.5,75.0,"{""burn_large"": 13.059726600308661, ""burn_max"": 19.15518314579032, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 10.0, ""target_v_high"": 70.0, ""target_v_low"": 15.297206118155984, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
769,1774700520.866567,live,True,24.6043,23.0217,0.0,-23.0217,22,13.0,75.0,"{""burn_large"": 11.73029940033227, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0410971675192444, ""target_v_high"": 70.0, ""target_v_low"": 15.78329819833871, ""target_v_mid"": 31.6642341534459, ""target_v_mid_high"": 45.0}"
770,1774700525.4216404,live,True,23.5214,17.6068,0.0,-17.6068,22,8.5,75.0,"{""burn_large"": 9.074672740852291, ""burn_max"": 15.996442693156068, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
771,1774700530.321233,live,True,24.6904,23.4521,0.0,-23.4521,23,15.0,75.0,"{""burn_large"": 11.901986073726576, ""burn_max"": 18.56028657937719, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 4.209019705931156, ""target_v_high"": 70.0, ""target_v_low"": 13.339189286151019, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
772,1774700535.1453152,live,True,23.5777,17.8885,0.0,-17.8885,23,9.5,75.0,"{""burn_large"": 10.533104158860164, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 6.663247722474688, ""target_v_high"": 70.0, ""target_v_low"": 16.75689010713702, ""target_v_mid"": 32.131060721444584, ""target_v_mid_high"": 45.0}"
773,1774700539.9886646,live,True,24.98,24.8998,0.0,-24.8998,22,22.0,75.0,"{""burn_large"": 17.311069328626537, ""burn_max"": 14.0, ""burn_medium"": 11.994797420365437, ""burn_small"": 4.0, ""target_v_final"": 9.422983942654334, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
774,1774700544.8064609,live,True,24.5166,22.5832,0.0,-22.5832,23,11.0,75.0,"{""burn_large"": 12.040750241573999, ""burn_max"": 16.26744723772827, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 10.0, ""target_v_high"": 70.0, ""target_v_low"": 15.612709754424065, ""target_v_mid"": 32.689905275658646, ""target_v_mid_high"": 45.0}"
775,1774700549.308938,live,True,22.9666,14.8997,0.0,-14.8997,23,13.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 5.06289119337996, ""target_v_high"": 70.0, ""target_v_low"": 17.58037821051147, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
776,1774700554.1235282,live,True,24.2895,21.4476,0.0,-21.4476,23,6.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 18.703475629945636, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 4.707303836882225, ""target_v_high"": 70.0, ""target_v_low"": 12.487238903380359, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
777,1774700558.884011,live,True,23.8471,19.2354,0.0,-19.2354,22,14.5,75.0,"{""burn_large"": 11.111470014533282, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
778,1774700563.5059595,live,True,23.2249,16.1245,0.0,-16.1245,23,3.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 16.513371933054803, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 6.784316965990933, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 29.46755407630993, ""target_v_mid_high"": 45.0}"
779,1774700568.4097476,live,True,24.0988,20.4939,0.0,-20.4939,23,2.0,75.0,"{""burn_large"": 14.837442727523051, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 6.087147295625137, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 33.35181694505826, ""target_v_mid_high"": 45.0}"
780,1774700573.1408744,live,True,24.0988,20.4939,0.0,-20.4939,23,2.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 8.22295205984544, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 15.988663151757436, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
781,1774700577.7815113,live,True,24.2895,21.4476,0.0,-21.4476,22,6.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 15.559617530993908, ""burn_medium"": 7.732898040502655, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 29.736763616386696, ""target_v_mid_high"": 45.0}"
782,1774700582.7930393,live,True,25.831,29.1548,0.0,-29.1548,23,22.5,75.0,"{""burn_large"": 16.172298225707593, ""burn_max"": 14.0, ""burn_medium"": 10.165907674018499, ""burn_small"": 4.0, ""target_v_final"": 7.426259419740222, ""target_v_high"": 70.0, ""target_v_low"": 13.56177516924982, ""target_v_mid"": 28.12305011519021, ""target_v_mid_high"": 45.0}"
783,1774700587.5483818,live,True,24.0988,20.4939,0.0,-20.4939,22,2.0,75.0,"{""burn_large"": 11.897712326517011, ""burn_max"": 14.184675143054431, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 3.420140083915849, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 32.81060958090442, ""target_v_mid_high"": 45.0}"
784,1774700592.4385674,live,True,25.3292,26.6458,0.0,-26.6458,23,8.5,75.0,"{""burn_large"": 11.508436051154996, ""burn_max"": 14.0, ""burn_medium"": 7.431995961540235, ""burn_small"": 4.0, ""target_v_final"": 5.433773028790423, ""target_v_high"": 70.0, ""target_v_low"": 8.5588567577248, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
785,1774700597.2670898,live,True,24.98,24.8998,0.0,-24.8998,22,22.0,75.0,"{""burn_large"": 19.029379306344346, ""burn_max"": 14.0, ""burn_medium"": 6.1116251491775815, ""burn_small"": 4.0, ""target_v_final"": 6.768459776386813, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
786,1774700602.2367337,live,True,25.02,25.0998,0.0,-25.0998,22,23.0,75.0,"{""burn_large"": 19.233113710931953, ""burn_max"": 17.82160149389619, ""burn_medium"": 10.300397949295654, ""burn_small"": 4.0, ""target_v_final"": 2.3877921239788815, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
787,1774700607.0443537,live,True,24.0988,20.4939,0.0,-20.4939,23,2.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 8.823095049038738, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 17.50755563727427, ""target_v_mid"": 33.750872909482354, ""target_v_mid_high"": 45.0}"
788,1774700611.6945238,live,True,23.8471,19.2354,0.0,-19.2354,22,14.5,75.0,"{""burn_large"": 10.707751669046687, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
789,1774700616.5374897,live,True,24.6043,23.0217,0.0,-23.0217,22,13.0,75.0,"{""burn_large"": 14.494965016616474, ""burn_max"": 15.080891988252146, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.4005519710088477, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
790,1774700621.2912195,live,True,24.5607,22.8035,0.0,-22.8035,22,12.0,75.0,"{""burn_large"": 10.794167830892478, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 4.238054060487679, ""target_v_high"": 70.0, ""target_v_low"": 11.380552050411607, ""target_v_mid"": 27.434156249182003, ""target_v_mid_high"": 45.0}"
791,1774700626.0577667,live,True,23.8987,19.4936,0.0,-19.4936,23,15.5,75.0,"{""burn_large"": 13.489625314539, ""burn_max"": 20.536486099888425, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 5.142361841328786, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
792,1774700630.8449893,live,True,24.6904,23.4521,0.0,-23.4521,22,15.0,75.0,"{""burn_large"": 12.349626054807459, ""burn_max"": 14.0, ""burn_medium"": 12.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
793,1774700635.4572,live,True,22.9666,14.8997,0.0,-14.8997,23,13.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.051201113973711, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 5.374012654867943, ""target_v_high"": 70.0, ""target_v_low"": 14.810826144582416, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
794,1774700640.105799,live,True,23.8471,19.2354,0.0,-19.2354,22,14.5,75.0,"{""burn_large"": 10.601025540287528, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 3.6561515768074258, ""target_v_high"": 70.0, ""target_v_low"": 17.301216927105884, ""target_v_mid"": 33.77379602246224, ""target_v_mid_high"": 45.0}"
795,1774700644.7741673,live,True,24.5166,22.5832,0.0,-22.5832,21,11.0,75.0,"{""burn_large"": 14.43767851743259, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 17.452265234995572, ""target_v_mid"": 32.30282092781317, ""target_v_mid_high"": 45.0}"
796,1774700649.3728905,live,True,23.9497,19.7484,0.0,-19.7484,22,16.5,75.0,"{""burn_large"": 12.447163425653393, ""burn_max"": 14.0, ""burn_medium"": 6.377710620103938, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
797,1774700653.9865303,live,True,22.8314,14.6629,0.0,-14.6629,23,11.5,75.0,"{""burn_large"": 10.309517397840832, ""burn_max"": 14.452857969533675, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 5.542035819916383, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 32.993711771459864, ""target_v_mid_high"": 45.0}"
798,1774700658.9482322,live,True,25.0596,25.2982,0.0,-25.2982,23,1.5,75.0,"{""burn_large"": 18.723885959151993, ""burn_max"": 17.753325135745005, ""burn_medium"": 8.319888311954648, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 27.07819184250435, ""target_v_mid_high"": 45.0}"
799,1774700664.028903,live,True,25.2536,26.2679,0.0,-26.2679,23,6.5,75.0,"{""burn_large"": 20.0, ""burn_max"": 21.52804640768955, ""burn_medium"": 5.272943700535252, ""burn_small"": 4.0, ""target_v_final"": 2.934800810649312, ""target_v_high"": 70.0, ""target_v_low"": 16.69078584307711, ""target_v_mid"": 25.351282621303888, ""target_v_mid_high"": 45.0}"
800,1774700668.9636545,live,True,25.2536,26.2679,0.0,-26.2679,22,6.5,75.0,"{""burn_large"": 13.162141498812314, ""burn_max"": 17.114172478429435, ""burn_medium"": 7.493692412222098, ""burn_small"": 4.0, ""target_v_final"": 4.7372639801749035, ""target_v_high"": 70.0, ""target_v_low"": 12.36586872276611, ""target_v_mid"": 30.75554602785548, ""target_v_mid_high"": 45.0}"
801,1774700673.585226,live,True,23.0332,15.1658,0.0,-15.1658,23,16.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 6.128472944946527, ""burn_small"": 4.0, ""target_v_final"": 4.188558287535695, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 29.72857635541514, ""target_v_mid_high"": 45.0}"
802,1774700678.2808673,live,True,24.858,24.2899,0.0,-24.2899,22,19.0,75.0,"{""burn_large"": 16.305355227691383, ""burn_max"": 14.0, ""burn_medium"": 9.191711726027918, ""burn_small"": 4.0, ""target_v_final"": 4.721648739255325, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
803,1774700683.2776134,live,True,25.1381,25.6905,0.0,-25.6905,23,3.5,75.0,"{""burn_large"": 15.726331275167608, ""burn_max"": 16.994493901418238, ""burn_medium"": 7.724224184112678, ""burn_small"": 4.0, ""target_v_final"": 3.435268900871832, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 29.83365597126531, ""target_v_mid_high"": 45.0}"
804,1774700687.9677486,live,True,23.6332,18.1659,0.0,-18.1659,23,10.5,75.0,"{""burn_large"": 10.848485736999985, ""burn_max"": 14.0, ""burn_medium"": 6.362139184888795, ""burn_small"": 4.0, ""target_v_final"": 10.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
